Sales document,Sales Document Item,Material,Material Group,Product hierarchy,Net Value,Order Quantity,Sales unit,Net Price,Material_Clean,Moving price,Unit_Price,Unit_Cost,Profit_Margin,Flag
10000007,20,202038003300,B0003,,1859814.3,303.0,EA,18.6,202038003300,5371.0,6138.00099009901,5371.0,12.495941127025425,
10000007,20,202038003300,B0003,,1859814.3,303.0,EA,18.6,202038003300,5463.0,6138.00099009901,5463.0,10.997081805425413,
10000007,20,202038003300,B0003,,1859814.3,303.0,EA,18.6,202038003300,5505.0,6138.00099009901,5505.0,10.312819941216711,
10000007,20,202038003300,B0003,,1859814.3,303.0,EA,18.6,202038003300,5505.0,6138.00099009901,5505.0,10.312819941216711,
10000007,20,202038003300,B0003,,1859814.3,303.0,EA,18.6,202038003300,5585.0,6138.00099009901,5585.0,9.009464009390616,
10000008,20,200100013450,B0003,,1171964.74,158.0,EA,7417.5,200100013450,5217.04,7417.49835443038,5217.04,29.66577475701189,
10000008,20,200100013450,B0003,,1171964.74,158.0,EA,7417.5,200100013450,6729.0,7417.49835443038,6729.0,9.282083008743076,
10000008,20,200100013450,B0003,,1171964.74,158.0,EA,7417.5,200100013450,6729.0,7417.49835443038,6729.0,9.282083008743076,
10000009,20,202038003300,B0003,,953040.0,152.0,EA,19.0,202038003300,5371.0,6270.0,5371.0,14.33811802232855,
10000009,20,202038003300,B0003,,953040.0,152.0,EA,19.0,202038003300,5463.0,6270.0,5463.0,12.870813397129185,
10000009,20,202038003300,B0003,,953040.0,152.0,EA,19.0,202038003300,5505.0,6270.0,5505.0,12.200956937799043,
10000009,20,202038003300,B0003,,953040.0,152.0,EA,19.0,202038003300,5505.0,6270.0,5505.0,12.200956937799043,
10000009,20,202038003300,B0003,,953040.0,152.0,EA,19.0,202038003300,5585.0,6270.0,5585.0,10.925039872408293,
10000011,30,202038003300,B0003,,1880340.0,308.0,EA,18.5,202038003300,5371.0,6105.0,5371.0,12.022932022932023,
10000011,30,202038003300,B0003,,1880340.0,308.0,EA,18.5,202038003300,5463.0,6105.0,5463.0,10.515970515970515,
10000011,30,202038003300,B0003,,1880340.0,308.0,EA,18.5,202038003300,5505.0,6105.0,5505.0,9.828009828009828,
10000011,30,202038003300,B0003,,1880340.0,308.0,EA,18.5,202038003300,5505.0,6105.0,5505.0,9.828009828009828,
10000011,30,202038003300,B0003,,1880340.0,308.0,EA,18.5,202038003300,5585.0,6105.0,5585.0,8.517608517608517,
10000013,20,202038003300,B0003,,2661120.0,448.0,EA,18.0,202038003300,5371.0,5940.0,5371.0,9.57912457912458,
10000013,20,202038003300,B0003,,2661120.0,448.0,EA,18.0,202038003300,5463.0,5940.0,5463.0,8.030303030303031,
10000013,20,202038003300,B0003,,2661120.0,448.0,EA,18.0,202038003300,5505.0,5940.0,5505.0,7.3232323232323235,
10000013,20,202038003300,B0003,,2661120.0,448.0,EA,18.0,202038003300,5505.0,5940.0,5505.0,7.3232323232323235,
10000013,20,202038003300,B0003,,2661120.0,448.0,EA,18.0,202038003300,5585.0,5940.0,5585.0,5.976430976430977,
10000017,10,202038003300,B0003,,11285042.85,1994.0,EA,17.15,202038003300,5371.0,5659.499924774323,5371.0,5.097622203534648,
10000017,10,202038003300,B0003,,11285042.85,1994.0,EA,17.15,202038003300,5463.0,5659.499924774323,5463.0,3.4720368828727954,
10000017,10,202038003300,B0003,,11285042.85,1994.0,EA,17.15,202038003300,5505.0,5659.499924774323,5505.0,2.7299218451793412,
10000017,10,202038003300,B0003,,11285042.85,1994.0,EA,17.15,202038003300,5505.0,5659.499924774323,5505.0,2.7299218451793412,
10000017,10,202038003300,B0003,,11285042.85,1994.0,EA,17.15,202038003300,5585.0,5659.499924774323,5585.0,1.3163693924299038,
10000018,50,200300053300,B0003,,71500044.24,12488.0,EA,17.35,200300053300,5245.14,5725.500019218449,5245.14,8.389835256415202,
10000018,50,200300053300,B0003,,71500044.24,12488.0,EA,17.35,200300053300,5366.0,5725.500019218449,5366.0,6.278927919164026,
10000018,50,200300053300,B0003,,71500044.24,12488.0,EA,17.35,200300053300,5314.99,5725.500019218449,5314.99,7.169854472806119,
10000018,50,200300053300,B0003,,71500044.24,12488.0,EA,17.35,200300053300,5314.99,5725.500019218449,5314.99,7.169854472806119,
10000018,50,200300053300,B0003,,71500044.24,12488.0,EA,17.35,200300053300,5314.99,5725.500019218449,5314.99,7.169854472806119,
10000018,50,200300053300,B0003,,71500044.24,12488.0,EA,17.35,200300053300,5350.13,5725.500019218449,5350.13,6.556108950457887,
10000018,60,200300053250,B0003,,17367350.06,3080.0,EA,17.35,200300053250,5361.74,5638.750019480519,5361.74,4.912613939676637,
10000018,60,200300053250,B0003,,17367350.06,3080.0,EA,17.35,200300053250,5314.99,5638.750019480519,5314.99,5.7416983970207305,
10000022,20,202038003300,B0003,,13436280.0,2262.0,EA,18.0,202038003300,5371.0,5940.0,5371.0,9.57912457912458,
10000022,20,202038003300,B0003,,13436280.0,2262.0,EA,18.0,202038003300,5463.0,5940.0,5463.0,8.030303030303031,
10000022,20,202038003300,B0003,,13436280.0,2262.0,EA,18.0,202038003300,5505.0,5940.0,5505.0,7.3232323232323235,
10000022,20,202038003300,B0003,,13436280.0,2262.0,EA,18.0,202038003300,5505.0,5940.0,5505.0,7.3232323232323235,
10000022,20,202038003300,B0003,,13436280.0,2262.0,EA,18.0,202038003300,5585.0,5940.0,5585.0,5.976430976430977,
10000025,20,200300073200,B0003,,22860800.0,3760.0,EA,19.0,200300073200,5510.5,6080.0,5510.5,9.366776315789474,
10000027,10,202038003300,B0003,,360360.0,56.0,EA,19.5,202038003300,5371.0,6435.0,5371.0,16.534576534576534,
10000027,10,202038003300,B0003,,360360.0,56.0,EA,19.5,202038003300,5463.0,6435.0,5463.0,15.104895104895105,
10000027,10,202038003300,B0003,,360360.0,56.0,EA,19.5,202038003300,5505.0,6435.0,5505.0,14.452214452214452,
10000027,10,202038003300,B0003,,360360.0,56.0,EA,19.5,202038003300,5505.0,6435.0,5505.0,14.452214452214452,
10000027,10,202038003300,B0003,,360360.0,56.0,EA,19.5,202038003300,5585.0,6435.0,5585.0,13.209013209013209,
10000027,20,202038003300,B0003,,180180.0,28.0,EA,19.5,202038003300,5371.0,6435.0,5371.0,16.534576534576534,
10000027,20,202038003300,B0003,,180180.0,28.0,EA,19.5,202038003300,5463.0,6435.0,5463.0,15.104895104895105,
10000027,20,202038003300,B0003,,180180.0,28.0,EA,19.5,202038003300,5505.0,6435.0,5505.0,14.452214452214452,
10000027,20,202038003300,B0003,,180180.0,28.0,EA,19.5,202038003300,5505.0,6435.0,5505.0,14.452214452214452,
10000027,20,202038003300,B0003,,180180.0,28.0,EA,19.5,202038003300,5585.0,6435.0,5585.0,13.209013209013209,
10000030,20,202038003300,B0003,,13436280.0,2262.0,EA,18.0,202038003300,5371.0,5940.0,5371.0,9.57912457912458,
10000030,20,202038003300,B0003,,13436280.0,2262.0,EA,18.0,202038003300,5463.0,5940.0,5463.0,8.030303030303031,
10000030,20,202038003300,B0003,,13436280.0,2262.0,EA,18.0,202038003300,5505.0,5940.0,5505.0,7.3232323232323235,
10000030,20,202038003300,B0003,,13436280.0,2262.0,EA,18.0,202038003300,5505.0,5940.0,5505.0,7.3232323232323235,
10000030,20,202038003300,B0003,,13436280.0,2262.0,EA,18.0,202038003300,5585.0,5940.0,5585.0,5.976430976430977,
10000031,20,202038003300,B0003,,29975550.5,4910.0,EA,18.5,202038003300,5371.0,6105.000101832994,5371.0,12.022933490412463,
10000031,20,202038003300,B0003,,29975550.5,4910.0,EA,18.5,202038003300,5463.0,6105.000101832994,5463.0,10.515972008587466,
10000031,20,202038003300,B0003,,29975550.5,4910.0,EA,18.5,202038003300,5505.0,6105.000101832994,5505.0,9.828011332102143,
10000031,20,202038003300,B0003,,29975550.5,4910.0,EA,18.5,202038003300,5505.0,6105.000101832994,5505.0,9.828011332102143,
10000031,20,202038003300,B0003,,29975550.5,4910.0,EA,18.5,202038003300,5585.0,6105.000101832994,5585.0,8.517610043558669,
10000032,10,202038003300,B0003,,5567760.0,912.0,EA,18.5,202038003300,5371.0,6105.0,5371.0,12.022932022932023,
10000032,10,202038003300,B0003,,5567760.0,912.0,EA,18.5,202038003300,5463.0,6105.0,5463.0,10.515970515970515,
10000032,10,202038003300,B0003,,5567760.0,912.0,EA,18.5,202038003300,5505.0,6105.0,5505.0,9.828009828009828,
10000032,10,202038003300,B0003,,5567760.0,912.0,EA,18.5,202038003300,5505.0,6105.0,5505.0,9.828009828009828,
10000032,10,202038003300,B0003,,5567760.0,912.0,EA,18.5,202038003300,5585.0,6105.0,5585.0,8.517608517608517,
10000033,10,202038003300,B0003,,2684880.0,452.0,EA,18.0,202038003300,5371.0,5940.0,5371.0,9.57912457912458,
10000033,10,202038003300,B0003,,2684880.0,452.0,EA,18.0,202038003300,5463.0,5940.0,5463.0,8.030303030303031,
10000033,10,202038003300,B0003,,2684880.0,452.0,EA,18.0,202038003300,5505.0,5940.0,5505.0,7.3232323232323235,
10000033,10,202038003300,B0003,,2684880.0,452.0,EA,18.0,202038003300,5505.0,5940.0,5505.0,7.3232323232323235,
10000033,10,202038003300,B0003,,2684880.0,452.0,EA,18.0,202038003300,5585.0,5940.0,5585.0,5.976430976430977,
10000037,10,202038003300,B0003,,1098900.0,180.0,EA,18.5,202038003300,5371.0,6105.0,5371.0,12.022932022932023,
10000037,10,202038003300,B0003,,1098900.0,180.0,EA,18.5,202038003300,5463.0,6105.0,5463.0,10.515970515970515,
10000037,10,202038003300,B0003,,1098900.0,180.0,EA,18.5,202038003300,5505.0,6105.0,5505.0,9.828009828009828,
10000037,10,202038003300,B0003,,1098900.0,180.0,EA,18.5,202038003300,5505.0,6105.0,5505.0,9.828009828009828,
10000037,10,202038003300,B0003,,1098900.0,180.0,EA,18.5,202038003300,5585.0,6105.0,5585.0,8.517608517608517,
10000038,10,202038003350,B0003,,2255890.5,364.0,EA,18.5,202038003350,5371.6,6197.501373626374,5371.6,13.32636047715968,
10000038,10,202038003350,B0003,,2255890.5,364.0,EA,18.5,202038003350,5371.81,6197.501373626374,5371.81,13.322972014820747,
10000040,20,202038003350,B0003,,1388240.0,224.0,EA,18.5,202038003350,5371.6,6197.5,5371.6,13.32634126663977,
10000040,20,202038003350,B0003,,1388240.0,224.0,EA,18.5,202038003350,5371.81,6197.5,5371.81,13.322952803549812,
10000041,10,202038003300,B0003,,927960.0,152.0,EA,18.5,202038003300,5371.0,6105.0,5371.0,12.022932022932023,
10000041,10,202038003300,B0003,,927960.0,152.0,EA,18.5,202038003300,5463.0,6105.0,5463.0,10.515970515970515,
10000041,10,202038003300,B0003,,927960.0,152.0,EA,18.5,202038003300,5505.0,6105.0,5505.0,9.828009828009828,
10000041,10,202038003300,B0003,,927960.0,152.0,EA,18.5,202038003300,5505.0,6105.0,5505.0,9.828009828009828,
10000041,10,202038003300,B0003,,927960.0,152.0,EA,18.5,202038003300,5585.0,6105.0,5585.0,8.517608517608517,
10000042,10,202038003300,B0003,,2945250.5,476.0,EA,18.75,202038003300,5371.0,6187.501050420168,5371.0,13.19597433223422,
10000042,10,202038003300,B0003,,2945250.5,476.0,EA,18.75,202038003300,5463.0,6187.501050420168,5463.0,11.70910589778357,
10000042,10,202038003300,B0003,,2945250.5,476.0,EA,18.75,202038003300,5505.0,6187.501050420168,5505.0,11.030318134230011,
10000042,10,202038003300,B0003,,2945250.5,476.0,EA,18.75,202038003300,5505.0,6187.501050420168,5505.0,11.030318134230011,
10000042,10,202038003300,B0003,,2945250.5,476.0,EA,18.75,202038003300,5585.0,6187.501050420168,5585.0,9.737389060794662,
10000043,10,202038003300,B0003,,472758.1,76.0,EA,18.85,202038003300,5371.0,6220.501315789474,5371.0,13.656476747833619,
10000043,10,202038003300,B0003,,472758.1,76.0,EA,18.85,202038003300,5463.0,6220.501315789474,5463.0,12.17749627134892,
10000043,10,202038003300,B0003,,472758.1,76.0,EA,18.85,202038003300,5505.0,6220.501315789474,5505.0,11.502309532084167,
10000043,10,202038003300,B0003,,472758.1,76.0,EA,18.85,202038003300,5505.0,6220.501315789474,5505.0,11.502309532084167,
10000043,10,202038003300,B0003,,472758.1,76.0,EA,18.85,202038003300,5585.0,6220.501315789474,5585.0,10.216239552532256,
10000044,10,202038003300,B0003,,282150.5,45.0,EA,19.0,202038003300,5371.0,6270.011111111111,5371.0,14.338269824083245,
10000044,10,202038003300,B0003,,282150.5,45.0,EA,19.0,202038003300,5463.0,6270.011111111111,5463.0,12.870967799100121,
10000044,10,202038003300,B0003,,282150.5,45.0,EA,19.0,202038003300,5505.0,6270.011111111111,5505.0,12.201112526825222,
10000044,10,202038003300,B0003,,282150.5,45.0,EA,19.0,202038003300,5505.0,6270.011111111111,5505.0,12.201112526825222,
10000044,10,202038003300,B0003,,282150.5,45.0,EA,19.0,202038003300,5585.0,6270.011111111111,5585.0,10.925197722492072,
10000046,20,200200170400,B0003,,432000.0,450.0,EA,960.0,200200170400,938.0,960.0,938.0,2.2916666666666665,
10000048,10,202038003300,B0003,,374417.82,61.0,EA,18.6,202038003300,5371.0,6137.997049180328,5371.0,12.495884944792426,
10000048,10,202038003300,B0003,,374417.82,61.0,EA,18.6,202038003300,5463.0,6137.997049180328,5463.0,10.99702466084547,
10000048,10,202038003300,B0003,,374417.82,61.0,EA,18.6,202038003300,5505.0,6137.997049180328,5505.0,10.312762357304468,
10000048,10,202038003300,B0003,,374417.82,61.0,EA,18.6,202038003300,5505.0,6137.997049180328,5505.0,10.312762357304468,
10000048,10,202038003300,B0003,,374417.82,61.0,EA,18.6,202038003300,5585.0,6137.997049180328,5585.0,9.009405588654941,
10000048,20,200100013450,B0003,,65981.22,9.0,EA,21.25,200100013450,5217.04,7331.246666666667,5217.04,28.838296715338096,
10000048,20,200100013450,B0003,,65981.22,9.0,EA,21.25,200100013450,6729.0,7331.246666666667,6729.0,8.21479202718592,
10000048,20,200100013450,B0003,,65981.22,9.0,EA,21.25,200100013450,6729.0,7331.246666666667,6729.0,8.21479202718592,
10000049,10,202038003350,B0003,,1395743.8,224.0,EA,18.6,202038003350,5371.6,6230.999107142858,5371.6,13.792316326248413,
10000049,10,202038003350,B0003,,1395743.8,224.0,EA,18.6,202038003350,5371.81,6230.999107142858,5371.81,13.78894608021902,
10000050,10,202038003300,B0003,,206910.0,33.0,EA,19.0,202038003300,5371.0,6270.0,5371.0,14.33811802232855,
10000050,10,202038003300,B0003,,206910.0,33.0,EA,19.0,202038003300,5463.0,6270.0,5463.0,12.870813397129185,
10000050,10,202038003300,B0003,,206910.0,33.0,EA,19.0,202038003300,5505.0,6270.0,5505.0,12.200956937799043,
10000050,10,202038003300,B0003,,206910.0,33.0,EA,19.0,202038003300,5505.0,6270.0,5505.0,12.200956937799043,
10000050,10,202038003300,B0003,,206910.0,33.0,EA,19.0,202038003300,5585.0,6270.0,5585.0,10.925039872408293,
10000051,20,202030901500,B0003,,606824.89,200.0,EA,2022.75,202030901500,2799.0,3034.1244500000003,2799.0,7.749334408481505,
10000053,10,202038003300,B0003,,46521090.5,8220.0,EA,17.15,202038003300,5371.0,5659.50006082725,5371.0,5.097624484963434,
10000053,10,202038003300,B0003,,46521090.5,8220.0,EA,17.15,202038003300,5463.0,5659.50006082725,5463.0,3.472039203380234,
10000053,10,202038003300,B0003,,46521090.5,8220.0,EA,17.15,202038003300,5505.0,5659.50006082725,5505.0,2.729924183527034,
10000053,10,202038003300,B0003,,46521090.5,8220.0,EA,17.15,202038003300,5505.0,5659.50006082725,5505.0,2.729924183527034,
10000053,10,202038003300,B0003,,46521090.5,8220.0,EA,17.15,202038003300,5585.0,5659.50006082725,5585.0,1.3163717647590345,
10000054,10,202038003300,B0003,,6395235.25,1130.0,EA,17.15,202038003300,5371.0,5659.500221238938,5371.0,5.09762717485647,
10000054,10,202038003300,B0003,,6395235.25,1130.0,EA,17.15,202038003300,5463.0,5659.500221238938,5463.0,3.4720419393485185,
10000054,10,202038003300,B0003,,6395235.25,1130.0,EA,17.15,202038003300,5505.0,5659.500221238938,5505.0,2.7299269405296718,
10000054,10,202038003300,B0003,,6395235.25,1130.0,EA,17.15,202038003300,5505.0,5659.500221238938,5505.0,2.7299269405296718,
10000054,10,202038003300,B0003,,6395235.25,1130.0,EA,17.15,202038003300,5585.0,5659.500221238938,5585.0,1.3163745618271054,
10000055,10,202038003300,B0003,,11285042.85,1994.0,EA,17.15,202038003300,5371.0,5659.499924774323,5371.0,5.097622203534648,
10000055,10,202038003300,B0003,,11285042.85,1994.0,EA,17.15,202038003300,5463.0,5659.499924774323,5463.0,3.4720368828727954,
10000055,10,202038003300,B0003,,11285042.85,1994.0,EA,17.15,202038003300,5505.0,5659.499924774323,5505.0,2.7299218451793412,
10000055,10,202038003300,B0003,,11285042.85,1994.0,EA,17.15,202038003300,5505.0,5659.499924774323,5505.0,2.7299218451793412,
10000055,10,202038003300,B0003,,11285042.85,1994.0,EA,17.15,202038003300,5585.0,5659.499924774323,5585.0,1.3163693924299038,
10000056,20,202038003350,B0003,,1735300.0,280.0,EA,18.5,202038003350,5371.6,6197.5,5371.6,13.32634126663977,
10000056,20,202038003350,B0003,,1735300.0,280.0,EA,18.5,202038003350,5371.81,6197.5,5371.81,13.322952803549812,
10000057,20,202038003300,B0003,,2393160.0,392.0,EA,18.5,202038003300,5371.0,6105.0,5371.0,12.022932022932023,
10000057,20,202038003300,B0003,,2393160.0,392.0,EA,18.5,202038003300,5463.0,6105.0,5463.0,10.515970515970515,
10000057,20,202038003300,B0003,,2393160.0,392.0,EA,18.5,202038003300,5505.0,6105.0,5505.0,9.828009828009828,
10000057,20,202038003300,B0003,,2393160.0,392.0,EA,18.5,202038003300,5505.0,6105.0,5505.0,9.828009828009828,
10000057,20,202038003300,B0003,,2393160.0,392.0,EA,18.5,202038003300,5585.0,6105.0,5585.0,8.517608517608517,
10000058,30,202038003300,B0003,,683760.23,112.0,EA,18.5,202038003300,5371.0,6105.002053571428,5371.0,12.0229616162379,
10000058,30,202038003300,B0003,,683760.23,112.0,EA,18.5,202038003300,5463.0,6105.002053571428,5463.0,10.516000616180907,
10000058,30,202038003300,B0003,,683760.23,112.0,EA,18.5,202038003300,5505.0,6105.002053571428,5505.0,9.828040159633149,
10000058,30,202038003300,B0003,,683760.23,112.0,EA,18.5,202038003300,5505.0,6105.002053571428,5505.0,9.828040159633149,
10000058,30,202038003300,B0003,,683760.23,112.0,EA,18.5,202038003300,5585.0,6105.002053571428,5585.0,8.517639290018371,
10000058,40,202038003350,B0003,,347060.11,56.0,EA,18.5,202038003350,5371.6,6197.501964285714,5371.6,13.326368737680621,
10000058,40,202038003350,B0003,,347060.11,56.0,EA,18.5,202038003350,5371.81,6197.501964285714,5371.81,13.32298027566463,
10000059,20,202038003350,B0003,,1735300.0,280.0,EA,18.5,202038003350,5371.6,6197.5,5371.6,13.32634126663977,
10000059,20,202038003350,B0003,,1735300.0,280.0,EA,18.5,202038003350,5371.81,6197.5,5371.81,13.322952803549812,
10000060,10,202038003300,B0003,,2503050.5,410.0,EA,18.5,202038003300,5371.0,6105.001219512195,5371.0,12.022949596901864,
10000060,10,202038003300,B0003,,2503050.5,410.0,EA,18.5,202038003300,5463.0,6105.001219512195,5463.0,10.515988390965347,
10000060,10,202038003300,B0003,,2503050.5,410.0,EA,18.5,202038003300,5505.0,6105.001219512195,5505.0,9.828027840429112,
10000060,10,202038003300,B0003,,2503050.5,410.0,EA,18.5,202038003300,5505.0,6105.001219512195,5505.0,9.828027840429112,
10000060,10,202038003300,B0003,,2503050.5,410.0,EA,18.5,202038003300,5585.0,6105.001219512195,5585.0,8.517626791788663,
10000061,10,200100013450,B0003,,615824.81,84.0,EA,21.25,200100013450,5217.04,7331.247738095239,5217.04,28.838307115297944,
10000061,10,200100013450,B0003,,615824.81,84.0,EA,21.25,200100013450,6729.0,7331.247738095239,6729.0,8.214805441177345,
10000061,10,200100013450,B0003,,615824.81,84.0,EA,21.25,200100013450,6729.0,7331.247738095239,6729.0,8.214805441177345,
10000061,20,202038003300,B0003,,175559.94,28.0,EA,19.0,202038003300,5371.0,6269.997857142857,5371.0,14.338088746213973,
10000061,20,202038003300,B0003,,175559.94,28.0,EA,19.0,202038003300,5463.0,6269.997857142857,5463.0,12.870783619543277,
10000061,20,202038003300,B0003,,175559.94,28.0,EA,19.0,202038003300,5505.0,6269.997857142857,5505.0,12.200926931280568,
10000061,20,202038003300,B0003,,175559.94,28.0,EA,19.0,202038003300,5505.0,6269.997857142857,5505.0,12.200926931280568,
10000061,20,202038003300,B0003,,175559.94,28.0,EA,19.0,202038003300,5585.0,6269.997857142857,5585.0,10.925009429827787,
10000062,10,202038003300,B0003,,1855920.0,304.0,EA,18.5,202038003300,5371.0,6105.0,5371.0,12.022932022932023,
10000062,10,202038003300,B0003,,1855920.0,304.0,EA,18.5,202038003300,5463.0,6105.0,5463.0,10.515970515970515,
10000062,10,202038003300,B0003,,1855920.0,304.0,EA,18.5,202038003300,5505.0,6105.0,5505.0,9.828009828009828,
10000062,10,202038003300,B0003,,1855920.0,304.0,EA,18.5,202038003300,5505.0,6105.0,5505.0,9.828009828009828,
10000062,10,202038003300,B0003,,1855920.0,304.0,EA,18.5,202038003300,5585.0,6105.0,5585.0,8.517608517608517,
10000063,10,202038003300,B0003,,953040.0,152.0,EA,19.0,202038003300,5371.0,6270.0,5371.0,14.33811802232855,
10000063,10,202038003300,B0003,,953040.0,152.0,EA,19.0,202038003300,5463.0,6270.0,5463.0,12.870813397129185,
10000063,10,202038003300,B0003,,953040.0,152.0,EA,19.0,202038003300,5505.0,6270.0,5505.0,12.200956937799043,
10000063,10,202038003300,B0003,,953040.0,152.0,EA,19.0,202038003300,5505.0,6270.0,5505.0,12.200956937799043,
10000063,10,202038003300,B0003,,953040.0,152.0,EA,19.0,202038003300,5585.0,6270.0,5585.0,10.925039872408293,
10000066,10,202038003300,B0003,,2338710.5,373.0,EA,19.0,202038003300,5371.0,6270.001340482574,5371.0,14.338136336241709,
10000066,10,202038003300,B0003,,2338710.5,373.0,EA,19.0,202038003300,5463.0,6270.001340482574,5463.0,12.870832024741844,
10000066,10,202038003300,B0003,,2338710.5,373.0,EA,19.0,202038003300,5505.0,6270.001340482574,5505.0,12.200975708622341,
10000066,10,202038003300,B0003,,2338710.5,373.0,EA,19.0,202038003300,5505.0,6270.001340482574,5505.0,12.200975708622341,
10000066,10,202038003300,B0003,,2338710.5,373.0,EA,19.0,202038003300,5585.0,6270.001340482574,5585.0,10.925058916013764,
10000069,10,200300053300,B0003,,271812387.0,47474.0,EA,17.35,200300053300,5245.14,5725.5,5245.14,8.389834948912753,
10000069,10,200300053300,B0003,,271812387.0,47474.0,EA,17.35,200300053300,5366.0,5725.5,5366.0,6.278927604576019,
10000069,10,200300053300,B0003,,271812387.0,47474.0,EA,17.35,200300053300,5314.99,5725.5,5314.99,7.169854161208631,
10000069,10,200300053300,B0003,,271812387.0,47474.0,EA,17.35,200300053300,5314.99,5725.5,5314.99,7.169854161208631,
10000069,10,200300053300,B0003,,271812387.0,47474.0,EA,17.35,200300053300,5314.99,5725.5,5314.99,7.169854161208631,
10000069,10,200300053300,B0003,,271812387.0,47474.0,EA,17.35,200300053300,5350.13,5725.5,5350.13,6.5561086368002774,
10000069,20,200300053250,B0003,,57808465.0,10252.0,EA,17.35,200300053250,5361.74,5638.75,5361.74,4.912613611172692,
10000069,20,200300053250,B0003,,57808465.0,10252.0,EA,17.35,200300053250,5314.99,5638.75,5314.99,5.741698071381072,
10000070,20,202038003300,B0003,,927959.95,152.0,EA,18.5,202038003300,5371.0,6104.999671052631,5371.0,12.022927282583687,
10000070,20,202038003300,B0003,,927959.95,152.0,EA,18.5,202038003300,5463.0,6104.999671052631,5463.0,10.515965694424628,
10000070,20,202038003300,B0003,,927959.95,152.0,EA,18.5,202038003300,5505.0,6104.999671052631,5505.0,9.828004969395494,
10000070,20,202038003300,B0003,,927959.95,152.0,EA,18.5,202038003300,5505.0,6104.999671052631,5505.0,9.828004969395494,
10000070,20,202038003300,B0003,,927959.95,152.0,EA,18.5,202038003300,5585.0,6104.999671052631,5585.0,8.517603588387617,
10000072,10,202038003300,B0003,,2023560.0,336.0,EA,18.25,202038003300,5371.0,6022.5,5371.0,10.817766708177668,
10000072,10,202038003300,B0003,,2023560.0,336.0,EA,18.25,202038003300,5463.0,6022.5,5463.0,9.290161892901619,
10000072,10,202038003300,B0003,,2023560.0,336.0,EA,18.25,202038003300,5505.0,6022.5,5505.0,8.59277708592777,
10000072,10,202038003300,B0003,,2023560.0,336.0,EA,18.25,202038003300,5505.0,6022.5,5505.0,8.59277708592777,
10000072,10,202038003300,B0003,,2023560.0,336.0,EA,18.25,202038003300,5585.0,6022.5,5585.0,7.264425072644251,
10000074,20,202038003300,B0003,,512820.25,84.0,EA,18.5,202038003300,5371.0,6105.002976190476,5371.0,12.022974911774643,
10000074,20,202038003300,B0003,,512820.25,84.0,EA,18.5,202038003300,5463.0,6105.002976190476,5463.0,10.516014139457246,
10000074,20,202038003300,B0003,,512820.25,84.0,EA,18.5,202038003300,5505.0,6105.002976190476,5505.0,9.828053786877565,
10000074,20,202038003300,B0003,,512820.25,84.0,EA,18.5,202038003300,5505.0,6105.002976190476,5505.0,9.828053786877565,
10000074,20,202038003300,B0003,,512820.25,84.0,EA,18.5,202038003300,5585.0,6105.002976190476,5585.0,8.51765311529722,
10000076,10,200300073200,B0003,,9515200.0,1565.0,EA,19.0,200300073200,5510.5,6080.0,5510.5,9.366776315789474,
